2635,"Import Player Sora! Ace and Hero",1486859313,Japanese,"/data/Shows/Hirogaru Sky! Precure/Season 1/Import Player Sora! Ace and Hero | S01E35 | HDTV-1080p.mkv"
2636,"Two Friends! The Tree of Memories!",1484294240,Japanese,"/data/Shows/Hirogaru Sky! Precure/Season 1/Two Friends! The Tree of Memories! | S01E37 | HDTV-1080p.mkv"
2637,"Save the Sky! The Secret of Floating Island",1481742401,Japanese,"/data/Shows/Hirogaru Sky! Precure/Season 1/Save the Sky! The Secret of Floating Island | S01E38 | HDTV-1080p.mkv"
2638,"Mashiro and Monda's Autumn Story",1484570109,Japanese,"/data/Shows/Hirogaru Sky! Precure/Season 1/Mashiro and Monda's Autumn Story | S01E41 | HDTV-1080p.mkv"
2639,"The Heroes Christmas",1483560581,Japanese,"/data/Shows/Hirogaru Sky! Precure/Season 1/Hirogaru Sky! Precure - S01E46 - The Heroes Christmas HDTV-1080p.mkv"
2640,"Farewell Morning Star! The Awakening of the Princess!",1486545863,Japanese,"/data/Shows/Hirogaru Sky! Precure/Season 1/Hirogaru Sky! Precure - S01E47 - Farewell Morning Star! The Awakening of the Princess! HDTV-1080p.mkv"
2641,"Protect It, Heroes! Everyone's City!",1485943641,Japanese,"/data/Shows/Hirogaru Sky! Precure/Season 1/Hirogaru Sky! Precure - S01E48 - Protect It, Heroes! Everyone's City! HDTV-1080p.mkv"
2642,"Cure Sky And The Strongest Power",1486667937,Japanese,"/data/Shows/Hirogaru Sky! Precure/Season 1/Hirogaru Sky! Precure - S01E49 - Cure Sky And The Strongest Power HDTV-1080p.mkv"
2643,"Soaring to Infinity! Our World!",1490555592,Japanese,"/data/Shows/Hirogaru Sky! Precure/Season 1/Hirogaru Sky! Precure - S01E50 - Soaring To Infinity! Our World! HDTV-1080p.mkv"
2647,"Nighttime Calls Are Super Ticklish",1462766099,Japanese,"/data/Shows/Hokkaido Gals Are Super Adorable!/Season 1/Hokkaido Gals Are Super Adorable! - S01E04 - Nighttime Calls Are Super Ticklish WEBDL-1080p.mkv"
2648,"Super Bitter, Super Sweet",1460847656,Japanese,"/data/Shows/Hokkaido Gals Are Super Adorable!/Season 1/Hokkaido Gals Are Super Adorable! - S01E05 - Super Bitter, Super Sweet WEBDL-1080p.mkv"
2649,"Natsukawa-Senpai Is Super Good-Looking",1465520344,Japanese,"/data/Shows/Hokkaido Gals Are Super Adorable!/Season 1/Hokkaido Gals Are Super Adorable! - S01E06 - Natsukawa-Senpai Is Super Good-Looking HDTV-1080p.mkv"
2650,"Final Exams Are Super Hard",1467013966,Japanese,"/data/Shows/Hokkaido Gals Are Super Adorable!/Season 1/Hokkaido Gals Are Super Adorable! - S01E07 - Final Exams Are Super Hard HDTV-1080p.mkv"
2651,"Yakiniku with Friends Is Super Delish",2264144160,Japanese,"/data/Shows/Hokkaido Gals Are Super Adorable!/Season 1/Hokkaido Gals Are Super Adorable! - S01E08 - Yakiniku with Friends Is Super Delish HDTV-1080p.ts"
2652,"Lake Abashiri Is Super Relaxing",1467011226,Japanese,"/data/Shows/Hokkaido Gals Are Super Adorable!/Season 1/Hokkaido Gals Are Super Adorable! - S01E09 - Lake Abashiri Is Super Relaxing HDTV-1080p.mkv"
2653,"Time Flies Super Fast",1467530255,Japanese,"/data/Shows/Hokkaido Gals Are Super Adorable!/Season 1/Hokkaido Gals Are Super Adorable! - S01E10 - Time Flies Super Fast HDTV-1080p.mkv"
2654,"Youth Hits Super Hard in the Feels",1467582462,Japanese,"/data/Shows/Hokkaido Gals Are Super Adorable!/Season 1/Hokkaido Gals Are Super Adorable! - S01E11 - Youth Hits Super Hard in the Feels HDTV-1080p.mkv"
2655,"Life Without You Feels Super Off",1466795973,Japanese,"/data/Shows/Hokkaido Gals Are Super Adorable!/Season 1/Hokkaido Gals Are Super Adorable! - S01E12 - Life Without You Feels Super Off HDTV-1080p.mkv"
2656,"Class Trip",1446220891,Japanese,"/data/Shows/Horimiya - The Missing Pieces/Season 1/Horimiya - The Missing Pieces - S01E01 - Class Trip WEBDL-1080p.mkv"
2657,"Cooking Class",872548746,Japanese,"/data/Shows/Horimiya - The Missing Pieces/Season 1/Horimiya - The Missing Pieces - S01E02 - Cooking Class HDTV-1080p.mkv"
2658,"Sports Day",1076750099,Japanese,"/data/Shows/Horimiya - The Missing Pieces/Season 1/Horimiya - The Missing Pieces - S01E03 - Sports Day HDTV-1080p.mkv"
2659,"Hori Kotatsu",216088022,Japanese,"/data/Shows/Horimiya - The Missing Pieces/Season 1/Horimiya - The Missing Pieces - S01E04 - Hori Kotatsu HDTV-720p.mp4"
2660,Iura,1039228263,Japanese,"/data/Shows/Horimiya - The Missing Pieces/Season 1/Horimiya - The Missing Pieces - S01E05 - Iura HDTV-1080p.mkv"
2661,Sleepover,581671708,Japanese,"/data/Shows/Horimiya - The Missing Pieces/Season 1/Horimiya - The Missing Pieces - S01E06 - Sleepover HDTV-1080p.mkv"
2662,Friends,1443420114,Japanese,"/data/Shows/Horimiya - The Missing Pieces/Season 1/[SubsPlease]  Horimiya - Piece - 07 (1080p)  - 01562019 .mkv"
2663,Yanagi-kun,1450507296,Japanese,"/data/Shows/Horimiya - The Missing Pieces/Season 1/[SubsPlease] Horimiya - Piece - 08 (1080p) [2936EE06].mkv"
2664,Teacher,1448775139,Japanese,"/data/Shows/Horimiya - The Missing Pieces/Season 1/[SubsPlease] Horimiya - Piece - 09 (1080p) [D04A17EE].mkv"
2665,Jealousy,1444862696,Japanese,"/data/Shows/Horimiya - The Missing Pieces/Season 1/[SubsPlease] Horimiya - Piece - 10 (1080p) [CAB284DA].mkv"
2666,Chocolate,1447857281,Japanese,"/data/Shows/Horimiya - The Missing Pieces/Season 1/Horimiya - The Missing Pieces - S01E11 - Chocolate HDTV-1080p.mkv"
2667,"The Hori House",1448480957,Japanese,"/data/Shows/Horimiya - The Missing Pieces/Season 1/Horimiya - The Missing Pieces - S01E12 - The Hori House HDTV-1080p.mkv"
2668,Graduation,1608276531,Japanese,"/data/Shows/Horimiya - The Missing Pieces/Season 1/Graduation | S01E13 | HDTV-1080p.mkv"
2687,"Becoming Good Friends Who Never Offend",350459216,Japanese,"/data/Shows/How a Realist Hero Rebuilt the Kingdom/Season 1/How a Realist Hero Rebuilt the Kingdom - S01E15 - Becoming Good Friends Who Never Offend WEBRip-1080p.mkv"
2688,"Tyranny Is More Terrible than Tigers",316941203,Japanese,"/data/Shows/How a Realist Hero Rebuilt the Kingdom/Season 1/How a Realist Hero Rebuilt the Kingdom - S01E16 - Tyranny Is More Terrible than Tigers WEBRip-1080p.mkv"
2689,"A Warrior Will Die for One Who Understands Him",985012461,Japanese,"/data/Shows/How a Realist Hero Rebuilt the Kingdom/Season 1/How a Realist Hero Rebuilt the Kingdom - S01E17 - A Warrior Will Die for One Who Understands Him WEBDL-1080p.mkv"
2690,"Seeing Snake Shadows in Every Cup",315063397,Japanese,"/data/Shows/How a Realist Hero Rebuilt the Kingdom/Season 1/How a Realist Hero Rebuilt the Kingdom - S01E18 - Seeing Snake Shadows in Every Cup WEBRip-1080p.mkv"
2691,"Strike While the Iron Is Hot",317001993,Japanese,"/data/Shows/How a Realist Hero Rebuilt the Kingdom/Season 1/How a Realist Hero Rebuilt the Kingdom - S01E19 - Strike While the Iron Is Hot WEBRip-1080p.mkv"
2692,"Aping the Frown of Beauty",313633492,Japanese,"/data/Shows/How a Realist Hero Rebuilt the Kingdom/Season 1/How a Realist Hero Rebuilt the Kingdom - S01E20 - Aping the Frown of Beauty WEBRip-1080p.mkv"
2693,"Using Shrimp As Bait to Catch Sea Bream, but Instead Catching a Shark",978811858,Japanese,"/data/Shows/How a Realist Hero Rebuilt the Kingdom/Season 1/How a Realist Hero Rebuilt the Kingdom - S01E21 - Using Shrimp As Bait to Catch Sea Bream, but Instead Catching a Shark WEBDL-1080p.mkv"
2694,"A Man without Learning Is Unwise;  a Man without Wisdom Is a Fool",317029846,Japanese,"/data/Shows/How a Realist Hero Rebuilt the Kingdom/Season 1/How a Realist Hero Rebuilt the Kingdom - S01E22 - A Man without Learning Is Unwise; a Man without Wisdom Is a Fool WEBRip-1080p.mkv"
2695,"Gargling and Hand Washing Are the Basis of Disease Prevention",995292060,Japanese,"/data/Shows/How a Realist Hero Rebuilt the Kingdom/Season 1/How a Realist Hero Rebuilt the Kingdom - S01E23 - Gargling and Hand Washing Are the Basis of Disease Prevention WEBDL-1080p.mkv"
2697,"Know Your Enemy and Know Yourself, and Your Union Shall Not Be Endangered",344125127,Japanese,"/data/Shows/How a Realist Hero Rebuilt the Kingdom/Season 1/How a Realist Hero Rebuilt the Kingdom - S01E25 - Know Your Enemy and Know Yourself, and Your Union Shall Not Be Endangered WEBRip-1080p.mkv"
2698,"Ahead, I See No Ancestors; Behind, I Find No Followers",930196993,Japanese,"/data/Shows/How a Realist Hero Rebuilt the Kingdom/Season 1/How a Realist Hero Rebuilt the Kingdom - S01E26 - Ahead, I See No Ancestors; Behind, I Find No Followers WEBDL-1080p.mkv"
2907,"The Demon Lord Act",700562870,Japanese,"/data/Shows/How Not to Summon a Demon Lord/Season 1/How Not to Summon a Demon Lord S01E01 VOSTFR 1080p 10bits BluRay x265 AAC -Punisher694.mkv"
2908,"Strongest Newcomer",684271319,Japanese,"/data/Shows/How Not to Summon a Demon Lord/Season 1/How Not to Summon a Demon Lord S01E02 VOSTFR 1080p 10bits BluRay x265 AAC -Punisher694.mkv"
2909,"Fallen Assault",660415143,Japanese,"/data/Shows/How Not to Summon a Demon Lord/Season 1/How Not to Summon a Demon Lord S01E03 VOSTFR 1080p 10bits BluRay x265 AAC -Punisher694.mkv"
2910,"Point-Blank War Dance",722656661,Japanese,"/data/Shows/How Not to Summon a Demon Lord/Season 1/How Not to Summon a Demon Lord S01E04 VOSTFR 1080p 10bits BluRay x265 AAC -Punisher694.mkv"
2911,"Imperial Knight",638059608,Japanese,"/data/Shows/How Not to Summon a Demon Lord/Season 1/How Not to Summon a Demon Lord S01E05 VOSTFR 1080p 10bits BluRay x265 AAC -Punisher694.mkv"
2912,"Slave Market",596543931,Japanese,"/data/Shows/How Not to Summon a Demon Lord/Season 1/How Not to Summon a Demon Lord S01E06 VOSTFR 1080p 10bits BluRay x265 AAC -Punisher694.mkv"
2913,"Change of Heart",640245844,Japanese,"/data/Shows/How Not to Summon a Demon Lord/Season 1/How Not to Summon a Demon Lord S01E07 VOSTFR 1080p 10bits BluRay x265 AAC -Punisher694.mkv"
2914,"Hero's Charge",742795906,Japanese,"/data/Shows/How Not to Summon a Demon Lord/Season 1/How Not to Summon a Demon Lord S01E08 VOSTFR 1080p 10bits BluRay x265 AAC -Punisher694.mkv"
2915,"Holy Knight Tale",602657457,Japanese,"/data/Shows/How Not to Summon a Demon Lord/Season 1/How Not to Summon a Demon Lord S01E09 VOSTFR 1080p 10bits BluRay x265 AAC -Punisher694.mkv"
2916,"The Demon Lord's Resurrection",717115468,Japanese,"/data/Shows/How Not to Summon a Demon Lord/Season 1/How Not to Summon a Demon Lord S01E10 VOSTFR 1080p 10bits BluRay x265 AAC -Punisher694.mkv"
2917,"The Young Girl Awakens",624579330,Japanese,"/data/Shows/How Not to Summon a Demon Lord/Season 1/How Not to Summon a Demon Lord S01E11 VOSTFR 1080p 10bits BluRay x265 AAC -Punisher694.mkv"
2918,"Battle for Legitimacy",698279213,Japanese,"/data/Shows/How Not to Summon a Demon Lord/Season 1/How Not to Summon a Demon Lord S01E12 VOSTFR 1080p 10bits BluRay x265 AAC -Punisher694.mkv"
2942,"Bargain x And x Deal",565108906,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 2/Hunter x Hunter (2011) - S02E13 - Bargain x And x Deal HDTV-1080p.mkv"
2943,"Insanity x And x Sanity",566434700,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 2/Hunter x Hunter (2011) - S02E15 - Insanity x And x Sanity HDTV-1080p.mkv"
2944,"Evil x And x Terrible",565747645,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 2/Hunter x Hunter (2011) - S02E22 - Evil x And x Terrible HDTV-1080p.mkv"
2945,"Kite x And x Slots",319628658,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 2/Hunter x Hunter (2011) - S02E24 - Kite x And x Slots HDTV-720p.mkv"
2946,"Inspiration x To x Evolve",566617399,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 2/Hunter x Hunter (2011) - S02E25 - Inspiration x To x Evolve HDTV-1080p.mkv"
2947,"Light x And x Dark",565643972,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 2/Hunter x Hunter (2011) - S02E27 - Light x And x Dark HDTV-1080p.mkv"
2948,"Promise x And x Reunion",566938486,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 2/Hunter x Hunter (2011) - S02E28 - Promise x And x Reunion HDTV-1080p.mkv"
2949,"Revenge x And x Recovery",344165131,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 2/Hunter x Hunter (2011) - S02E58 - Revenge x And x Recovery HDTV-720p.mkv"
2950,"Hostility x And x Determination",567015996,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 2/Hunter x Hunter (2011) - S02E69 - Hostility x And x Determination HDTV-1080p.mkv"
2951,"Flash x And x Start",311912902,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 2/Hunter x Hunter (2011) - S02E74 - Flash x And x Start HDTV-720p.mkv"
2952,"Debate x Among x Zodiacs",566408628,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 3/Hunter x Hunter (2011) - S03E01 - Debate x Among x Zodiacs HDTV-1080p.mkv"
2953,"Request x And x Wish",566880438,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 3/Hunter x Hunter (2011) - S03E02 - Request x And x Wish HDTV-1080p.mkv"
2954,"Joining the Fray x And x Open Hostilities",567482693,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 3/Hunter x Hunter (2011) - S03E04 - Joining the Fray x And x Open Hostilities HDTV-1080p.mkv"
2955,"Magician x And x Butler",566284200,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 3/Hunter x Hunter (2011) - S03E05 - Magician x And x Butler HDTV-1080p.mkv"
2956,"Approval x And x Coalition",566454464,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 3/Hunter x Hunter (2011) - S03E08 - Approval x And x Coalition HDTV-1080p.mkv"
2957,"Chairman x And x Release",566710537,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 3/Hunter x Hunter (2011) - S03E10 - Chairman x And x Release HDTV-1080p.mkv"
2958,"Salvation x And x Future",565982459,Japanese,"/data/Shows/Hunter x Hunter (2011)/Season 3/Hunter x Hunter (2011) - S03E11 - Salvation x And x Future HDTV-1080p.mkv"
2959,"To Another World",331597176,Japanese,"/data/Shows/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too/Season 1/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too - S01E01 - To Another World WEBDL-1080p.mkv"
2960,"Ousei Academy",1467481831,Japanese,"/data/Shows/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too/Season 1/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too - S01E02 - Ousei Academy HDTV-1080p.mkv"
2961,"Life Changes",1458958969,Japanese,"/data/Shows/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too/Season 1/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too - S01E03 - Life Changes HDTV-1080p.mkv"
2962,"A Step of Courage",1491830376,Japanese,"/data/Shows/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too/Season 1/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too - S01E04 - A Step of Courage HDTV-1080p.mkv"
2963,"New Family",1461167258,Japanese,"/data/Shows/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too/Season 1/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too - S01E05 - New Family HDTV-1080p.mkv"
2964,"The Sage and Magic",1466876586,Japanese,"/data/Shows/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too/Season 1/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too - S01E06 - The Sage and Magic HDTV-1080p.mkv"
2965,"An Encounter in the Woods",1468010416,Japanese,"/data/Shows/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too/Season 1/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too - S01E07 - An Encounter in the Woods HDTV-1080p.mkv"
2966,"Off-Campus Study Trip",1468576595,Japanese,"/data/Shows/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too/Season 1/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too - S01E08 - Off-Campus Study Trip HDTV-1080p.mkv"
2967,"The Princess and the Assassin",1468824920,Japanese,"/data/Shows/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too/Season 1/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too - S01E09 - The Princess and the Assassin HDTV-1080p.mkv"
2968,"Master and Apprentice",1467463488,Japanese,"/data/Shows/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too/Season 1/I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too - S01E10 - Master and Apprentice HDTV-1080p.mkv"
2969,"Perks of Reincarnation, Please!",1447327986,Japanese,"/data/Shows/I Shall Survive Using Potions!/Season 1/I Shall Survive Using Potions! - S01E01 - Perks of Reincarnation, Please! HDTV-1080p.mkv"
2970,"My Goal Is a Safe, Worry-Free Life in Another World!",1448700323,Japanese,"/data/Shows/I Shall Survive Using Potions!/Season 1/I Shall Survive Using Potions! - S01E02 - My Goal Is a Safe, Worry-Free Life in Another World! HDTV-1080p.mkv"
2971,"I'm Gonna Go Speak My Mind at the Castle!",1445614081,Japanese,"/data/Shows/I Shall Survive Using Potions!/Season 1/I'm Gonna Go Speak My Mind at the Castle! | S01E03 | HDTV-1080p.mkv"
2972,"I'm Going into Angel Mode to Fight Back!",1446531395,Japanese,"/data/Shows/I Shall Survive Using Potions!/Season 1/I Shall Survive Using Potions! - S01E04 - I'm Going into Angel Mode to Fight Back! HDTV-1080p.mkv"
2973,"I'll Use the Goddess's Potions to Do Business!",1440814732,Japanese,"/data/Shows/I Shall Survive Using Potions!/Season 1/I Shall Survive Using Potions! - S01E05 - I'll Use the Goddess's Potions to Do Business! HDTV-1080p.mkv"
2974,"I'll Use My Cheat to Destroy an Army!",1447710939,Japanese,"/data/Shows/I Shall Survive Using Potions!/Season 1/I Shall Survive Using Potions! - S01E06 - I'll Use My Cheat to Destroy an Army! HDTV-1080p.mkv"
2975,"The Goddess Descends to End the War!",1448369120,Japanese,"/data/Shows/I Shall Survive Using Potions!/Season 1/The Goddess Descends to End the War! | S01E07 | HDTV-1080p.mkv"
2976,"I'm Seen as a Beautiful Girl and Abducted!",1444722124,Japanese,"/data/Shows/I Shall Survive Using Potions!/Season 1/I Shall Survive Using Potions! - S01E08 - I'm Seen as a Beautiful Girl and Abducted! HDTV-1080p.mkv"
2977,"I'm Going to Relax in a Hot Spring for a While!",1447284481,Japanese,"/data/Shows/I Shall Survive Using Potions!/Season 1/I Shall Survive Using Potions! - S01E09 - I'm Going to Relax in a Hot Spring for a While! HDTV-1080p.mkv"
2978,"Going Back to My Original Goal in a New Country!",1448093001,Japanese,"/data/Shows/I Shall Survive Using Potions!/Season 1/I Shall Survive Using Potions! - S01E10 - Going Back to My Original Goal in a New Country! HDTV-1080p.mkv"
2980,"I Shall Survive Using Potions!",1447564092,Japanese,"/data/Shows/I Shall Survive Using Potions!/Season 1/I Shall Survive Using Potions! - S01E12 - I'll survive thanks to potions! HDTV-1080p.mkv"
2981,"I Reincarnated as the Seventh Prince",1455984001,Japanese,"/data/Shows/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability/Season 1/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - S01E01 - I Reincarnated as the Seventh Prince HDTV-1080p.mkv"
2982,"I Encountered an Adventurer",1453973969,Japanese,"/data/Shows/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability/Season 1/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - S01E02 - I Encountered an Adventurer HDTV-1080p.mkv"
2983,"Like Qi Techniques and Enchantment Magic",1457523761,Japanese,"/data/Shows/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability/Season 1/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - S01E03 - Like Qi Techniques and Enchantment Magic HDTV-1080p.mkv"
2984,"Headed Out for a Monster Hunt",1453559532,Japanese,"/data/Shows/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability/Season 1/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - S01E04 - Headed Out for a Monster Hunt WEBDL-1080p.mkv"
2985,"The Demon Is Angry",1456050021,Japanese,"/data/Shows/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability/Season 1/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - S01E05 - The Demon Is Angry HDTV-1080p.mkv"
2986,"Sisters, Monsters, Spellbound Swords, and Brothers",1456217206,Japanese,"/data/Shows/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability/Season 1/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - S01E06 - Sisters, Monsters, Spellbound Swords, and Brothers HDTV-1080p.mkv"
2987,"I'm Going To Battle Some Assassins",738193599,Japanese,"/data/Shows/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability/Season 1/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - S01E07 - I'm Going To Battle Some Assassins WEBDL-720p.mkv"
2988,"I'm Going To Meet Jade",1457223223,Japanese,"/data/Shows/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability/Season 1/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - S01E08 - I'm Going To Meet Jade HDTV-1080p.mkv"
2989,"The Calamity Named Guisarme",1455402960,Japanese,"/data/Shows/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability/Season 1/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - S01E09 - The Calamity Named Guisarme HDTV-1080p.mkv"
2990,"Sylpha's Blade",758412024,Japanese,"/data/Shows/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability/Season 1/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - S01E10 - Sylpha's Blade WEBDL-1080p.mkv"
2991,"Jade's Last Words",1456892394,Japanese,"/data/Shows/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability/Season 1/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - S01E11 - Jade's Last Words HDTV-1080p.mkv"
2992,"Lloyd's Answer",1450345591,Japanese,"/data/Shows/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability/Season 1/I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability - S01E12 - Lloyd's Answer HDTV-1080p.mkv"
2993,"Naughty Encounter",1448162128,Japanese,"/data/Shows/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness/Season 1/Naughty Encounter | S01E01 | HDTV-1080p.mkv"
2994,"Naughty Way to Release Stress",1448274733,Japanese,"/data/Shows/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness/Season 1/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness - S01E02 - Naughty Way to Release Stress HDTV-1080p.mkv"
2995,"Naughty Show Down",1448111028,Japanese,"/data/Shows/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness/Season 1/Naughty Show Down | S01E03 | HDTV-1080p.mkv"
2996,"Naughty Outing",1446294873,Japanese,"/data/Shows/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness/Season 1/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness - S01E04 - Naughty Outing HDTV-1080p.mkv"
2997,"Naughty Hot Spring Trip",1448613016,Japanese,"/data/Shows/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness/Season 1/Naughty Hot Spring Trip | S01E05 | HDTV-1080p.mkv"
2998,"Naughty Zoo",1444940665,Japanese,"/data/Shows/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness/Season 1/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness - S01E06 - Naughty Zoo HDTV-1080p.mkv"
2999,"Naughty Resident",1447007857,Japanese,"/data/Shows/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness/Season 1/Naughty Resident | S01E07 | HDTV-1080p.mkv"
3000,"Naughty Skits",1448773153,Japanese,"/data/Shows/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness/Season 1/Naughty Skits | S01E08 | HDTV-1080p.mkv"
3001,"Naughty Visit to the Parents",1447100318,Japanese,"/data/Shows/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness/Season 1/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness - S01E09 - Naughty Visit to the Parents HDTV-1080p.mkv"
3002,"Naughty Reunion",1445795262,Japanese,"/data/Shows/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness/Season 1/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness - S01E10 - Naughty Reunion HDTV-1080p.mkv"
3003,"Naughty Dungeon",1449000356,Japanese,"/data/Shows/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness/Season 1/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness - S01E11 - Naughty Dungeon HDTV-1080p.mkv"
3004,"Naughty = Happiness",395814293,Japanese,"/data/Shows/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness/Season 1/I'm Giving the Disgraced Noble Lady I Rescued a Crash Course in Naughtiness - S01E12 - Naughty = Happiness HDTV-1080p.mp4"
3005,"Rushing Headlong Into Life in Another World",1465377999,Japanese,"/data/Shows/I'm in Love with the Villainess/Season 1/Rushing Headlong into Life in Another World | S01E01 | HDTV-1080p.mkv"
3006,"A Maid's Job Is a Labor of Love",1461220813,Japanese,"/data/Shows/I'm in Love with the Villainess/Season 1/I'm in Love With the Villainess - S01E02 - A Maid's Job Is a Labor of Love HDTV-1080p.mkv"
3007,"My Love Is a Series of Ups and Downs",1465115821,Japanese,"/data/Shows/I'm in Love with the Villainess/Season 1/My Love Is a Series of Ups and Downs | S01E03 | HDTV-1080p.mkv"
3008,"When Monsters Attack, Unpreparedness Is the Greatest Enemy",1467297444,Japanese,"/data/Shows/I'm in Love with the Villainess/Season 1/I'm in Love With the Villainess - S01E04 - When Monsters Attack, Unpreparedness Is the Greatest Enemy HDTV-1080p.mkv"
3009,"The Knight Exam Is Packed With Drama",1465579192,Japanese,"/data/Shows/I'm in Love with the Villainess/Season 1/The Knight Exam Is Packed with Drama | S01E05 | HDTV-1080p.mkv"
3010,"The Secret Reason Must Not Be Told to Anyone",1470842680,Japanese,"/data/Shows/I'm in Love with the Villainess/Season 1/I'm in Love With the Villainess - S01E06 - The Secret Reason Must Not Be Told to Anyone HDTV-1080p.mkv"
3011,"What Makes or Breaks a School Fair Is the Cross-Dressing Café",1470191721,Japanese,"/data/Shows/I'm in Love with the Villainess/Season 1/What Makes or Breaks a School Fair Is the Cross-Dressing Café | S01E07 | HDTV-1080p.mkv"
